정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
DJB8001924,서구청,36.355667,127.38408,2025-10-31,32330,25,대전광역시,대전BIS
DJB8001925,서구청,36.355972,127.38386,2025-10-31,32320,25,대전광역시,대전BIS
DJB8001926,서대전고등학교,36.359234,127.36855,2025-10-31,32810,25,대전광역시,대전BIS
DJB8001927,서대전네거리역2번출구,36.321434,127.409584,2025-10-31,22150,25,대전광역시,대전BIS
DJB8001928,서대전네거리역4번출구,36.324894,127.409225,2025-10-31,21400,25,대전광역시,대전BIS
DJB8001929,서대전네거리역3번출구,36.322006,127.4105,2025-10-31,21410,25,대전광역시,대전BIS
DJB8001930,서대전네거리역1번출구,36.321213,127.41367,2025-10-31,22230,25,대전광역시,대전BIS
DJB8001931,서대전네거리역5번출구,36.324142,127.410805,2025-10-31,21200,25,대전광역시,대전BIS
DJB8001932,서대전여고,36.326725,127.37098,2025-10-31,30460,25,대전광역시,대전BIS
DJB8001934,서대전역네거리,36.320564,127.406425,2025-10-31,22040,25,대전광역시,대전BIS
DJB8001935,서대전역네거리,36.321037,127.4069,2025-10-31,21380,25,대전광역시,대전BIS
DJB8001936,서대전역,36.3227,127.40459,2025-10-31,21350,25,대전광역시,대전BIS
DJB8001937,서대전역,36.323532,127.404526,2025-10-31,21340,25,대전광역시,대전BIS
DJB8001938,서대전역입구,36.325096,127.40055,2025-10-31,21650,25,대전광역시,대전BIS
DJB8001939,서대전역입구,36.32497,127.40029,2025-10-31,21640,25,대전광역시,대전BIS
DJB8001940,서대전육교,36.31901,127.40052,2025-10-31,21840,25,대전광역시,대전BIS
DJB8001941,KT서대전지사입구,36.337757,127.384514,2025-10-31,31390,25,대전광역시,대전BIS
DJB8001942,KT서대전지사입구,36.338528,127.38518,2025-10-31,31400,25,대전광역시,대전BIS
DJB8001943,서대전초등학교,36.324917,127.410934,2025-10-31,21220,25,대전광역시,대전BIS
DJB8001944,서대전IC,36.29332,127.32043,2025-10-31,40180,25,대전광역시,대전BIS
DJB8001946,서대전IC,36.294,127.31839,2025-10-31,40100,25,대전광역시,대전BIS
DJB8001947,서부경찰서,36.309406,127.37388,2025-10-31,30070,25,대전광역시,대전BIS
DJB8001948,버드내네거리,36.317017,127.39268,2025-10-31,21720,25,대전광역시,대전BIS
DJB8001949,서부농협본점,36.34239,127.38748,2025-10-31,31120,25,대전광역시,대전BIS
DJB8001950,대전산업정보고,36.335476,127.389824,2025-10-31,30920,25,대전광역시,대전BIS
DJB8001951,대전산업정보고,36.33591,127.38988,2025-10-31,30930,25,대전광역시,대전BIS
DJB8001952,둔산소방서,36.34671,127.369545,2025-10-31,31870,25,대전광역시,대전BIS
DJB8001953,서부종합시장,36.31545,127.39004,2025-10-31,21690,25,대전광역시,대전BIS
DJB8001954,서부종합시장,36.315086,127.39017,2025-10-31,21700,25,대전광역시,대전BIS
DJB8001955,서남부터미널,36.312706,127.389,2025-10-31,22370,25,대전광역시,대전BIS
DJB8001956,서남부터미널기점,36.314888,127.387314,2025-10-31,21660,25,대전광역시,대전BIS
DJB8001957,서오아파트,36.359337,127.44572,2025-10-31,51520,25,대전광역시,대전BIS
DJB8001958,서오아파트,36.358665,127.44556,2025-10-31,51530,25,대전광역시,대전BIS
DJB8001959,서우아파트2단지,36.333344,127.3726,2025-10-31,31610,25,대전광역시,대전BIS
DJB8001960,서일고등학교,36.29402,127.32119,2025-10-31,35540,25,대전광역시,대전BIS
DJB8001962,서중학교입구,36.33314,127.37368,2025-10-31,31630,25,대전광역시,대전BIS
DJB8001963,석교동행정복지센터,36.309025,127.443535,2025-10-31,20900,25,대전광역시,대전BIS
DJB8001964,석교동행정복지센터,36.309402,127.44198,2025-10-31,20890,25,대전광역시,대전BIS
DJB8001965,석봉과선교,36.447426,127.43049,2025-10-31,52850,25,대전광역시,대전BIS
DJB8001966,삼정취수장,36.449356,127.45637,2025-10-31,52650,25,대전광역시,대전BIS
DJB8001967,삼정취수장,36.449474,127.45641,2025-10-31,52640,25,대전광역시,대전BIS
DJB8001968,석봉초등학교,36.448044,127.433075,2025-10-31,52870,25,대전광역시,대전BIS
DJB8001969,석봉초등학교,36.448143,127.43447,2025-10-31,52900,25,대전광역시,대전BIS
DJB8001970,아침마을아파트,36.34226,127.43931,2025-10-31,11480,25,대전광역시,대전BIS
DJB8001973,선골,36.278584,127.36598,2025-10-31,34640,25,대전광역시,대전BIS
DJB8001974,선골,36.278587,127.36582,2025-10-31,34650,25,대전광역시,대전BIS
DJB8001975,선바위,36.42408,127.41955,2025-10-31,52200,25,대전광역시,대전BIS
DJB8001976,선바위,36.4238,127.41968,2025-10-31,52210,25,대전광역시,대전BIS
DJB8001977,선바위,36.424828,127.41896,2025-10-31,52160,25,대전광역시,대전BIS
DJB8001978,선바위,36.425995,127.41894,2025-10-31,52140,25,대전광역시,대전BIS
DJB8003136,신동천교,36.473835,127.37719,2025-10-31,46760,25,대전광역시,대전BIS
DJB8005001,남대문리,36.44332,127.57311,2025-10-31,61200,25,대전광역시,대전BIS
DJB8005002,남대문리,36.443493,127.57303,2025-10-31,61190,25,대전광역시,대전BIS
DJB8005003,우무동리,36.423023,127.53145,2025-10-31,61010,25,대전광역시,대전BIS
DJB8005004,우무동리,36.422997,127.53161,2025-10-31,61020,25,대전광역시,대전BIS
DJB8005005,분저리,36.437527,127.57069,2025-10-31,61170,25,대전광역시,대전BIS
DJB8005006,분저리,36.43768,127.570915,2025-10-31,61180,25,대전광역시,대전BIS
DJB8005007,사음리,36.4311,127.54209,2025-10-31,61050,25,대전광역시,대전BIS
DJB8005008,사음리,36.43124,127.54238,2025-10-31,61060,25,대전광역시,대전BIS
DJB8005009,삼양3리,36.30819,127.563255,2025-10-31,62080,25,대전광역시,대전BIS
DJB8005010,삼양3리,36.307884,127.56353,2025-10-31,62090,25,대전광역시,대전BIS
DJB8005011,삼양사거리,36.30946,127.561134,2025-10-31,62060,25,대전광역시,대전BIS
DJB8005012,삼양삼거리,36.309547,127.561325,2025-10-31,62070,25,대전광역시,대전BIS
DJB8005013,서정리,36.312817,127.55696,2025-10-31,62050,25,대전광역시,대전BIS
DJB8005014,서정리,36.31322,127.556465,2025-10-31,62040,25,대전광역시,대전BIS
DJB8005015,송림가든,36.436222,127.567055,2025-10-31,61140,25,대전광역시,대전BIS
DJB8005016,송림가든,36.43629,127.56694,2025-10-31,61130,25,대전광역시,대전BIS
DJB8005017,당골마을,36.3176,127.54691,2025-10-31,62200,25,대전광역시,대전BIS
DJB8005018,당골마을,36.317833,127.54707,2025-10-31,62010,25,대전광역시,대전BIS
DJB8005019,신곡리,36.440342,127.569824,2025-10-31,61160,25,대전광역시,대전BIS
DJB8005020,신곡리,36.44039,127.56971,2025-10-31,61150,25,대전광역시,대전BIS
DJB8005021,양중지,36.433487,127.561264,2025-10-31,61100,25,대전광역시,대전BIS
DJB8005022,양중지,36.433586,127.56115,2025-10-31,61090,25,대전광역시,대전BIS
DJB8005023,양지공원,36.433697,127.56468,2025-10-31,61110,25,대전광역시,대전BIS
DJB8005024,양지공원,36.43385,127.564766,2025-10-31,61120,25,대전광역시,대전BIS
DJB8005025,어부동,36.430008,127.53908,2025-10-31,61040,25,대전광역시,대전BIS
DJB8005026,어부동,36.430103,127.53902,2025-10-31,61030,25,대전광역시,대전BIS
DJB8005027,옥각리,36.31688,127.55474,2025-10-31,62030,25,대전광역시,대전BIS
DJB8005028,옥각리,36.31759,127.554054,2025-10-31,62020,25,대전광역시,대전BIS
DJB8005029,옥천기점,36.30702,127.56335,2025-10-31,62190,25,대전광역시,대전BIS
DJB8005030,옥천농협앞,36.300407,127.56713,2025-10-31,62140,25,대전광역시,대전BIS
DJB8005031,옥천교육청,36.304035,127.56787,2025-10-31,62150,25,대전광역시,대전BIS
DJB8005032,옥천버스앞,36.299007,127.56668,2025-10-31,62130,25,대전광역시,대전BIS
DJB8005033,옥천버스앞,36.29964,127.56634,2025-10-31,62120,25,대전광역시,대전BIS
DJB8005034,옥천시외버스터미널,36.306953,127.565575,2025-10-31,62110,25,대전광역시,대전BIS
DJB8005035,옥천시외버스터미널,36.30695,127.565,2025-10-31,62100,25,대전광역시,대전BIS
DJB8005036,옥천종합상가,36.301872,127.56827,2025-10-31,62160,25,대전광역시,대전BIS
DJB8005037,옥천종합상가,36.30253,127.56847,2025-10-31,62170,25,대전광역시,대전BIS
DJB8005038,옥천중학교,36.303795,127.5686,2025-10-31,62180,25,대전광역시,대전BIS
DJB8005039,회남대교,36.43339,127.550095,2025-10-31,61070,25,대전광역시,대전BIS
DJB8005040,회남대교,36.433533,127.550095,2025-10-31,61080,25,대전광역시,대전BIS
DJB8005041,회남종점,36.44501,127.58029,2025-10-31,61210,25,대전광역시,대전BIS
DJB8005042,감성리(32사 방면),36.44018,127.288155,2025-10-31,34004,25,대전광역시,대전BIS
DJB8005043,감성리,36.44028,127.28826,2025-10-31,34002,25,대전광역시,대전BIS
DJB8005044,감성초등학교,36.44351,127.28761,2025-10-31,34003,25,대전광역시,대전BIS
DJB8005045,감성초등학교,36.443645,127.287384,2025-10-31,34005,25,대전광역시,대전BIS
DJB8005046,계룡대제2문,36.29976,127.237015,2025-10-31,73630,25,대전광역시,대전BIS
DJB8005047,계룡복지센터,36.295986,127.24217,2025-10-31,73700,25,대전광역시,대전BIS
DJB8005048,계룡시청,36.273994,127.251724,2025-10-31,73800,25,대전광역시,대전BIS
DJB8005049,계룡시청,36.27436,127.25168,2025-10-31,73090,25,대전광역시,대전BIS
DJB8005051,계룡시보건소,36.272232,127.25046,2025-10-31,73050,25,대전광역시,대전BIS
DJB8005052,이편한세상아파트,36.271957,127.26659,2025-10-31,73470,25,대전광역시,대전BIS
DJB8005053,계룡역,36.272263,127.26577,2025-10-31,73460,25,대전광역시,대전BIS
DJB8005056,박산고개,36.475056,127.36248,2025-10-31,75490,25,대전광역시,대전BIS
DJB8005057,박산고개,36.47512,127.36253,2025-10-31,75480,25,대전광역시,대전BIS
DJB8005059,곡남리종점,36.1628,127.397934,2025-10-31,74460,25,대전광역시,대전BIS
DJB8005060,곡남리종점,36.163036,127.39828,2025-10-31,74470,25,대전광역시,대전BIS
DJB8005061,곡남삼거리,36.15947,127.39726,2025-10-31,74550,25,대전광역시,대전BIS
DJB8005062,곡남삼거리,36.159298,127.39735,2025-10-31,74560,25,대전광역시,대전BIS
DJB8005063,해미르아파트,36.29853,127.239716,2025-10-31,73670,25,대전광역시,대전BIS
DJB8005066,교촌1리,36.15142,127.38237,2025-10-31,74570,25,대전광역시,대전BIS
DJB8005067,교촌1리,36.15131,127.382454,2025-10-31,74580,25,대전광역시,대전BIS
DJB8005068,교촌리모랭이골,36.15497,127.390625,2025-10-31,74590,25,대전광역시,대전BIS
DJB8005069,교촌리모랭이골,36.15485,127.39067,2025-10-31,74600,25,대전광역시,대전BIS
DJB8005070,구례1리,36.201187,127.37899,2025-10-31,74270,25,대전광역시,대전BIS
DJB8005071,구례1리,36.201374,127.379135,2025-10-31,74280,25,대전광역시,대전BIS
DJB8005072,구례2리,36.203876,127.37959,2025-10-31,74310,25,대전광역시,대전BIS
DJB8005073,구례2리,36.203873,127.379395,2025-10-31,74300,25,대전광역시,대전BIS
DJB8005074,구례3리,36.19633,127.38252,2025-10-31,74330,25,대전광역시,대전BIS
DJB8005075,구례3리,36.197037,127.381905,2025-10-31,74320,25,대전광역시,대전BIS
DJB8070037,산막골,36.201332,127.34049,2025-10-31,34990,25,대전광역시,대전BIS
DJB8070038,산막골,36.201443,127.340546,2025-10-31,35000,25,대전광역시,대전BIS
DJB8070039,하산막골,36.203613,127.34124,2025-10-31,35010,25,대전광역시,대전BIS
DJB8070040,하산막골,36.20389,127.34145,2025-10-31,35020,25,대전광역시,대전BIS
DJB8070041,목련농원,36.20853,127.3395,2025-10-31,35030,25,대전광역시,대전BIS
DJB8070042,목련농원,36.208622,127.339615,2025-10-31,35040,25,대전광역시,대전BIS
DJB8070043,수정초등학교,36.36711,127.31431,2025-10-31,46070,25,대전광역시,대전BIS
DJB8070044,수정초등학교,36.36665,127.313965,2025-10-31,46080,25,대전광역시,대전BIS
DJB8070045,유성숲오투그란데,36.34608,127.301254,2025-10-31,45820,25,대전광역시,대전BIS
DJB8070046,덕명중학교,36.34625,127.30137,2025-10-31,45830,25,대전광역시,대전BIS
DJB8070047,안산1통,36.41061,127.29953,2025-10-31,43800,25,대전광역시,대전BIS
DJB8070048,대전세종연구원,36.48944,127.302345,2025-10-31,76300,25,대전광역시,대전BIS
DJB8070049,집현동,36.49818,127.32136,2025-10-31,57034,25,대전광역시,대전BIS
DJB8070050,집현동,36.49804,127.323044,2025-10-31,57033,25,대전광역시,대전BIS
DJB8070051,한국개발연구원(KDI),36.482357,127.30716,2025-10-31,76280,25,대전광역시,대전BIS
DJB8070052,한국개발연구원(KDI),36.48259,127.3074,2025-10-31,76290,25,대전광역시,대전BIS
DJB8070053,"법원,검찰청,경찰청",36.486923,127.3019,2025-10-31,76110,25,대전광역시,대전BIS
DJB8072536,산정마을종점,36.23442,127.45493,2025-10-31,14810,25,대전광역시,대전BIS
DJB8072537,산정마을종점(출발),36.234413,127.45514,2025-10-31,,25,대전광역시,대전BIS
DJB8072538,금강센트럴파크서희스타힐스,36.453724,127.42403,2025-10-31,53600,25,대전광역시,대전BIS
DJB8072539,금강로하스엘크루,36.45371,127.42383,2025-10-31,53610,25,대전광역시,대전BIS
DJB8072540,팽나무수변공원,36.270218,127.47148,2025-10-31,14900,25,대전광역시,대전BIS
DJB8072541,남대전물류단지,36.271667,127.468864,2025-10-31,14920,25,대전광역시,대전BIS
DJB8072542,남대전물류단지,36.271603,127.46878,2025-10-31,14930,25,대전광역시,대전BIS
DJB8072543,팽나무수변공원,36.27021,127.47135,2025-10-31,14910,25,대전광역시,대전BIS
DJB8081299,KT&G연구소,36.38403,127.34612,2025-10-31,42971,25,대전광역시,대전BIS
DJB8102775,탑립육교,36.410786,127.39411,2025-10-31,44400,25,대전광역시,대전BIS
DJB8102776,탑립육교,36.410706,127.39426,2025-10-31,44410,25,대전광역시,대전BIS
DJB8105096,달전리마을회관,36.462,127.34915,2025-10-31,34027,25,대전광역시,대전BIS
DJB9001027,가수원역,36.298588,127.35589,2025-10-31,,25,대전광역시,대전BIS
DJB9001029,대덕대학,36.390774,127.36313,2025-10-31,,25,대전광역시,대전BIS
DJB9001059,갈마아파트3단지,36.341507,127.37227,2025-10-31,,25,대전광역시,대전BIS
DJB9001224,기성농협,36.25356,127.34092,2025-10-31,33700,25,대전광역시,대전BIS
DJB9001246,남대전고등학교,36.315746,127.42723,2025-10-31,,25,대전광역시,대전BIS
DJB9001265,냉천골종점,36.41495,127.49069,2025-10-31,12860,25,대전광역시,대전BIS
DJB9001365,대성여자고등학교,36.33816,127.43792,2025-10-31,12350,25,대전광역시,대전BIS
DJB9001376,대전고등학교,36.323307,127.42549,2025-10-31,,25,대전광역시,대전BIS
DJB9001433,철도차량정비단,36.42665,127.42772,2025-10-31,53050,25,대전광역시,대전BIS
DJB9001455,대한통운종점,36.383934,127.42528,2025-10-31,50710,25,대전광역시,대전BIS
DJB9001595,만년고등학교,36.36736,127.37401,2025-10-31,,25,대전광역시,대전BIS
DJB9001641,목원대학교,36.329475,127.33803,2025-10-31,33230,25,대전광역시,대전BIS
DJB9001746,보문오거리,36.317078,127.425064,2025-10-31,,25,대전광역시,대전BIS
DJB9001753,보훈병원종점,36.448544,127.43832,2025-10-31,52970,25,대전광역시,대전BIS
DJB9001783,봉산동기점,36.44825,127.384605,2025-10-31,44490,25,대전광역시,대전BIS
DJB9001891,삼호아파트,36.35399,127.44925,2025-10-31,51560,25,대전광역시,대전BIS
DJB9001932,서대전여고,36.32689,127.37054,2025-10-31,30460,25,대전광역시,대전BIS
DJB9001936,서대전역,36.32163,127.40499,2025-10-31,,25,대전광역시,대전BIS
DJB9002017,성북동산림욕장,36.31497,127.28343,2025-10-31,,25,대전광역시,대전BIS
DJB9002022,세동종점,36.311546,127.26877,2025-10-31,40640,25,대전광역시,대전BIS
DJB9002062,송정소징이,36.287224,127.24938,2025-10-31,40840,25,대전광역시,대전BIS
DJB9002070,수운교입구,36.412895,127.339676,2025-10-31,,25,대전광역시,대전BIS
DJB9002077,수통골기점지,36.346436,127.29512,2025-10-31,41650,25,대전광역시,대전BIS
DJB9002089,시청환승지,36.351566,127.38445,2025-10-31,32340,25,대전광역시,대전BIS
DJB9002090,시청환승지,36.352467,127.385284,2025-10-31,32360,25,대전광역시,대전BIS
DJB9002114,대전역동광장,36.3335,127.43905,2025-10-31,11400,25,대전광역시,대전BIS
DJB9002115,신안동,36.33071,127.44126,2025-10-31,,25,대전광역시,대전BIS
DJB9002170,안산동,36.41465,127.29834,2025-10-31,43790,25,대전광역시,대전BIS
DJB9002174,안영동검바위마을,36.275196,127.37695,2025-10-31,22710,25,대전광역시,대전BIS
DJB9002200,어덕마을종점,36.33355,127.40243,2025-10-31,21150,25,대전광역시,대전BIS
DJB9002327,용호동종점,36.437256,127.4481,2025-10-31,52980,25,대전광역시,대전BIS
DJB9002381,월평주공아파트,36.36213,127.37101,2025-10-31,32820,25,대전광역시,대전BIS
DJB9002451,은어송마을3단지후문,36.311447,127.458565,2025-10-31,,25,대전광역시,대전BIS
DJB9002498,장동2구,36.396004,127.440315,2025-10-31,52510,25,대전광역시,대전BIS
DJB9002651,중촌주공2단지,36.343216,127.410576,2025-10-31,20490,25,대전광역시,대전BIS
DJB9002665,직동종점,36.41642,127.47764,2025-10-31,12960,25,대전광역시,대전BIS
DJB9002683,뿌리공원,36.286144,127.37909,2025-10-31,22490,25,대전광역시,대전BIS
DJB9002684,천개동종점,36.381557,127.45864,2025-10-31,12890,25,대전광역시,대전BIS
DJB9002736,충대농대종점,36.36739,127.35208,2025-10-31,,25,대전광역시,대전BIS
DJB9002737,충대농대종점,36.367615,127.35218,2025-10-31,,25,대전광역시,대전BIS
DJB9002745,충렬사삼거리,36.39629,127.35361,2025-10-31,,25,대전광역시,대전BIS
DJB9002765,탑립동,36.408413,127.40161,2025-10-31,44330,25,대전광역시,대전BIS
